agent_id,region,prefecture,commune,canton,operateur_source,sert_togocom,sert_moov,lon,lat,classe_operateur,unite_commune,prefecture_geom,coherence_geo,dist_km_BQ_ACT,dist_km_BQ_NR,dist_km_BQ_NOP,dist_km_MF_ACT,dist_km_MF_NR,dist_km_MF_NOP,dist_km_MU_ACT,dist_km_MU_NR,dist_km_MU_NOP,dist_km_AS_ACT,dist_km_AS_NR,dist_km_AS_NOP
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5c07,Kara,Dankpen,Dankpen 3,Bapuré,Nsp,False,False,0.6158683333333334,9.525005,Non renseigné,Dankpen 3,Dankpen,Concordant,11.482,17.816,82.71,11.478,62.954,60.312,354.536,369.462,,34.444,63.26,229.913
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5c06,Kara,Dankpen,Dankpen 3,Bapuré,Nsp,False,False,0.598725,9.53248,Non renseigné,Dankpen 3,Dankpen,Concordant,12.598,17.005,83.432,12.587,64.807,61.647,355.915,370.66,,36.178,65.093,231.203
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5c05,Kara,Dankpen,Dankpen 3,Bapuré,Nsp,False,False,0.5821466666666667,9.536155,Non renseigné,Dankpen 3,Dankpen,Concordant,13.51,16.817,83.778,13.494,66.616,63.133,356.88,371.44,,37.567,66.892,232.081
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5c04,Kara,Assoli,Assoli 2,Koumondè,Togocom,True,False,1.2374147151430581,9.302639208011325,Togocom seul,Assoli 2,Assoli,Concordant,6.032,27.652,93.842,5.388,27.449,53.41,315.057,337.21,,27.344,28.961,197.816
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5c03,Kara,Binah,Binah 2,Kémérida,Nsp,False,False,1.3566104776804753,9.667107437387497,Non renseigné,Binah 2,Binah,Concordant,5.287,22.381,131.27,5.112,22.435,29.298,353.969,377.75,,22.132,21.7,239.193
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5c02,Kara,Binah,Binah 2,Sirka,Nsp,False,False,1.341102699842315,9.539306977244596,Non renseigné,Binah 2,Binah,Concordant,13.684,16.316,119.787,13.576,16.229,35.825,339.955,363.513,,15.82,16.528,224.885
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5c01,Plateaux,Haho,Haho 1,Dalia,"Moov, Togocom",True,True,1.253020906518918,6.827288303163846,Moov + Togocom,Haho 1,Haho,Concordant,15.667,66.443,62.262,8.327,43.589,19.934,54.551,62.059,,15.862,72.503,76.909
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5c00,Centrale,Mô,Mô 1,Djarkpanga,Nsp,False,False,0.56366,8.784545000000001,Non renseigné,Mô 1,Mô,Concordant,51.626,100.258,0.185,0.089,109.04,124.446,279.824,290.845,,58.668,110.328,154.1
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bff,Centrale,Mô,Mô 1,Djarkpanga,Nsp,False,False,0.5637166666666666,8.783683333333332,Non renseigné,Mô 1,Mô,Concordant,51.575,100.353,0.093,0.112,109.11,124.527,279.734,290.752,,58.753,110.399,154.01
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bfe,Centrale,Mô,Mô 1,Djarkpanga,Nsp,False,False,0.5629033333333333,8.779311666666667,Non renseigné,Mô 1,Mô,Concordant,51.422,100.843,0.424,0.552,109.545,124.997,279.329,290.309,,59.232,110.835,153.606
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bfd,Kara,Dankpen,Dankpen 2,Namon,Nsp,False,False,0.8078204902222692,9.72822172919894,Non renseigné,Dankpen 2,Dankpen,Concordant,22.291,22.324,108.461,12.391,46.496,33.25,370.443,388.156,,45.286,46.092,247.762
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bfc,Kara,Dankpen,Dankpen 2,Natchiboré,Nsp,False,False,0.8137788620461334,9.770628796339032,Non renseigné,Dankpen 2,Dankpen,Concordant,24.234,24.386,113.193,12.152,48.174,32.334,374.866,392.738,,46.876,47.637,252.327
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bfb,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Nsp,False,False,0.6031666666666666,9.740596666666667,Non renseigné,Dankpen 1,Dankpen,Concordant,5.541,6.205,106.573,5.506,67.827,55.483,377.798,393.236,,56.602,67.599,253.489
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bfa,Kara,Dankpen,Dankpen 1,Naompoch,Nsp,False,False,0.5962033333333333,9.8289,Non renseigné,Dankpen 1,Dankpen,Concordant,15.389,16.053,116.359,15.354,72.246,56.602,387.409,403.018,,66.113,71.834,263.213
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bf9,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Nsp,False,False,0.605561960580974,9.700194323426336,Non renseigné,Dankpen 1,Dankpen,Concordant,1.057,1.72,102.096,1.022,66.28,55.634,373.431,388.778,,52.324,66.145,249.064
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bf8,Centrale,Tchamba,Tchamba 1,Tchamba,"Moov, Togocom",True,True,1.4153383333333334,9.028113333333332,Moov + Togocom,Tchamba 1,Tchamba,Concordant,0.066,62.7,97.405,0.622,62.493,88.665,282.629,306.931,,62.301,63.946,169.597
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bf7,Centrale,Tchamba,Tchamba 1,Tchamba,Nsp,False,False,1.4147766666666666,9.027875,Non renseigné,Tchamba 1,Tchamba,Concordant,0.133,62.7,97.339,0.594,62.493,88.666,282.607,306.902,,62.301,63.946,169.561
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bf6,Centrale,Tchamba,Tchamba 1,Tchamba,Nsp,False,False,1.4147133333333333,9.025765,Non renseigné,Tchamba 1,Tchamba,Concordant,0.315,62.913,97.267,0.36,62.706,88.88,282.374,306.668,,62.516,64.161,169.328
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bf5,Centrale,Tchamba,Tchamba 3,Kaboli,Nsp,False,False,1.5932972226503606,8.746918135739358,Non renseigné,Tchamba 3,Tchamba,Concordant,36.867,99.284,113.176,0.054,99.077,125.163,250.511,277.359,,98.864,100.502,144.311
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bf4,Centrale,Tchamba,Tchamba 1,Tchamba,Nsp,False,False,1.40475,9.021766666666668,Non renseigné,Tchamba 1,Tchamba,Concordant,1.426,62.911,96.093,1.037,62.704,88.887,282.019,306.177,,62.52,64.165,168.704
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bf3,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.779215,9.279405,Non renseigné,Bassar 1,Bassar,Concordant,1.915,48.823,60.047,1.637,53.898,65.061,323.116,339.307,,1.807,54.911,199.199
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bf2,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7796915060712145,9.277197580137331,Non renseigné,Bassar 1,Bassar,Concordant,1.67,49.07,59.842,1.39,53.99,65.236,322.866,339.056,,1.562,55.008,198.948
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bf1,Centrale,Tchaoudjo,Tchaoudjo 1,Kpangalam,"Moov, Togocom",True,True,1.1386459549704868,9.006088261091898,Moov + Togocom,Tchaoudjo 1,Tchaoudjo,Concordant,0.469,60.475,67.821,0.468,60.291,84.553,284.217,304.65,,48.24,61.774,164.607
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bf0,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7868083333333333,9.259865,Non renseigné,Bassar 1,Bassar,Concordant,0.359,51.15,58.4,0.436,54.446,66.432,320.796,337.026,,0.525,55.503,196.902
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bef,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7878816083491953,9.259173379736472,Non renseigné,Bassar 1,Bassar,Concordant,0.379,51.266,58.38,0.545,54.395,66.435,320.688,336.931,,0.635,55.455,196.803
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bee,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7879716666666667,9.259205,Non renseigné,Bassar 1,Bassar,Concordant,0.389,51.266,58.387,0.555,54.385,66.427,320.689,336.932,,0.636,55.445,196.804
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bed,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Nsp,False,False,1.1120970484822708,8.991290210788433,Non renseigné,Tchaoudjo 1,Tchaoudjo,Concordant,2.541,62.458,64.507,2.514,62.263,86.135,283.158,303.184,,46.978,63.746,163.009
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bec,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Nsp,False,False,1.1154208100992917,8.992623202182514,Non renseigné,Tchaoudjo 1,Tchaoudjo,Concordant,2.209,62.26,64.901,2.192,62.068,85.989,283.232,303.309,,47.162,63.55,163.149
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5beb,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,True,False,1.1560364587575573,8.971094180383357,Togocom seul,Tchaoudjo 1,Tchaoudjo,Concordant,2.19,64.201,68.315,2.224,64.014,88.532,280.041,300.663,,52.13,65.507,160.714
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bea,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7972321309727397,9.267292225585516,Non renseigné,Bassar 1,Bassar,Concordant,1.746,50.841,59.633,1.819,53.035,65.127,321.263,337.653,,1.309,54.092,197.483
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5be9,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.787671395375643,9.266361336074851,Non renseigné,Bassar 1,Bassar,Concordant,0.826,50.519,59.096,0.901,53.949,65.771,321.461,337.723,,0.307,54.996,197.59
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5be8,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7883068895951965,9.26156717722304,Non renseigné,Bassar 1,Bassar,Concordant,0.608,51.038,58.641,0.654,54.202,66.185,320.93,337.185,,0.432,55.258,197.054
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5be7,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7877949999999999,9.261585,Non renseigné,Bassar 1,Bassar,Concordant,0.579,51.014,58.619,0.605,54.246,66.213,320.948,337.197,,0.395,55.302,197.067
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5be6,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7854216666666667,9.262135,Non renseigné,Bassar 1,Bassar,Concordant,0.441,50.858,58.566,0.439,54.422,66.3,321.081,337.3,,0.258,55.474,197.18
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5be5,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7830838275528872,9.261849912007465,Non renseigné,Bassar 1,Bassar,Concordant,0.19,50.791,58.431,0.312,54.65,66.464,321.124,337.312,,0.404,55.699,197.202
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5be4,Centrale,Tchamba,Tchamba 2,Bago,Nsp,False,False,1.40674507932736,8.520659986520073,Non renseigné,Tchamba 2,Tchamba,Concordant,45.33,116.561,97.114,32.331,116.357,116.739,226.513,250.524,,107.218,115.065,114.199
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5be3,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7814277187155653,9.262221778781372,Non renseigné,Bassar 1,Bassar,Concordant,0.005,50.684,58.394,0.284,54.774,66.527,321.216,337.383,,0.526,55.821,197.279
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5be2,Centrale,Tchamba,Tchamba 3,Goubi,Nsp,False,False,1.4148887703231827,8.555526463436903,Non renseigné,Tchamba 3,Tchamba,Concordant,45.025,112.956,96.881,28.752,112.752,120.68,230.282,254.442,,104.842,114.258,118.177
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5be1,Centrale,Tchamba,Tchamba 3,Goubi,Nsp,False,False,1.419399768412183,8.56278476960157,Non renseigné,Tchamba 3,Tchamba,Concordant,45.306,112.277,97.152,27.816,112.072,121.53,231.039,255.275,,104.565,113.578,119.082
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5be0,Centrale,Tchamba,Tchamba 3,Goubi,Nsp,False,False,1.4325552159141026,8.591199695899238,Non renseigné,Tchamba 3,Tchamba,Concordant,46.087,109.536,97.812,24.501,109.331,124.818,234.055,258.513,,103.217,110.833,122.505
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bdf,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7803249999999999,9.265908333333334,Non renseigné,Bassar 1,Bassar,Concordant,0.423,50.259,58.719,0.155,54.638,66.248,321.643,337.807,,0.608,55.677,197.705
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bde,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7840016666666667,9.265551666666665,Non renseigné,Bassar 1,Bassar,Concordant,0.465,50.448,58.848,0.489,54.33,66.063,321.49,337.701,,0.22,55.374,197.584
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bdd,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7846483333333333,9.265745,Non renseigné,Bassar 1,Bassar,Concordant,0.527,50.455,58.896,0.563,54.26,66.007,321.49,337.71,,0.182,55.304,197.59
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bdc,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7853362574299909,9.265897766581716,Non renseigné,Bassar 1,Bassar,Concordant,0.592,50.468,58.943,0.64,54.188,65.952,321.485,337.714,,0.165,55.233,197.592
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bdb,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7858483333333334,9.26436,Non renseigné,Bassar 1,Bassar,Concordant,0.541,50.648,58.811,0.672,54.241,66.066,321.305,337.536,,0.023,55.289,197.413
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bda,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Nsp,False,False,1.1114913195428584,8.927795356808826,Non renseigné,Tchaoudjo 1,Tchaoudjo,Concordant,5.799,69.463,62.261,5.449,69.273,93.195,276.253,296.144,,51.78,70.755,155.953
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bd9,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7790583333333333,9.265078333333333,Non renseigné,Bassar 1,Bassar,Concordant,0.323,50.293,58.579,0.076,54.805,66.401,321.595,337.739,,0.728,55.844,197.644
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bd8,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.7848849999999999,9.273223333333334,Non renseigné,Bassar 1,Bassar,Concordant,1.278,49.697,59.666,1.11,53.765,65.293,322.28,338.526,,0.98,54.796,198.399
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bd7,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,Nsp,False,False,1.076923808300852,8.837930476856464,Non renseigné,Tchaoudjo 2,Tchaoudjo,Concordant,16.46,79.898,56.681,16.107,79.698,103.247,267.293,286.465,,57.203,81.181,146.122
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bd6,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",True,True,1.1368433333333332,8.995946666666667,Moov + Togocom,Tchaoudjo 1,Tchaoudjo,Concordant,0.632,61.617,67.232,0.727,61.433,85.672,283.146,303.535,,48.763,62.915,163.481
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bd5,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,True,False,1.12463,8.992165,Togocom seul,Tchaoudjo 1,Tchaoudjo,Concordant,1.226,62.181,65.828,1.225,61.994,86.055,282.987,303.194,,47.975,63.476,163.078
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bd4,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.92895,9.309005,Non renseigné,Bassar 1,Bassar,Concordant,16.803,39.222,70.901,16.961,38.88,54.5,322.005,340.222,,16.486,40.057,199.762
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bd3,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.887493650077502,9.187036077614778,Non renseigné,Bassar 1,Bassar,Concordant,13.668,52.203,57.277,13.995,51.879,68.793,309.991,327.349,,14.107,53.162,186.956
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bd2,Kara,Bassar,Bassar 1,Bassar,Nsp,False,False,0.9743533333333333,9.175234999999999,Non renseigné,Bassar 1,Bassar,Concordant,22.672,47.802,62.715,22.986,47.509,67.316,306.378,324.879,,22.964,48.9,184.419
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bd1,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Nsp,False,False,1.1370675126795207,8.975453402654837,Non renseigné,Tchaoudjo 1,Tchaoudjo,Concordant,0.199,63.882,66.488,0.391,63.698,87.95,280.903,301.259,,50.211,65.182,161.202
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bd0,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",True,True,1.1314083333333333,8.97099,Moov + Togocom,Tchaoudjo 1,Tchaoudjo,Concordant,0.623,64.438,65.741,0.413,64.255,88.427,280.533,300.799,,50.057,65.736,160.713
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bcf,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.6276697500382756,9.423032142214401,Non renseigné,Bassar 2,Bassar,Concordant,0.351,29.211,71.517,0.396,63.124,65.087,343.366,358.097,,24.727,63.686,218.627
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bce,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.6269152920042869,9.42463183448897,Non renseigné,Bassar 2,Bassar,Concordant,0.378,29.027,71.686,0.411,63.166,65.05,343.561,358.288,,24.912,63.724,218.82
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bcd,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.6222116666666667,9.424653333333334,Non renseigné,Bassar 2,Bassar,Concordant,0.387,28.995,71.64,0.356,63.67,65.468,343.728,358.397,,25.278,64.225,218.959
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bcc,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.6226604270507028,9.422820945119977,Non renseigné,Bassar 2,Bassar,Concordant,0.229,29.201,71.442,0.185,63.665,65.547,343.519,358.187,,25.099,64.225,218.749
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bcb,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.621405,9.42187,Non renseigné,Bassar 2,Bassar,Concordant,0.353,29.299,71.324,0.306,63.823,65.72,343.463,358.112,,25.124,64.384,218.684
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bca,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.6228983333333333,9.422191666666667,Non renseigné,Bassar 2,Bassar,Concordant,0.188,29.272,71.375,0.141,63.655,65.566,343.444,358.114,,25.032,64.217,218.675
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bc9,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Nsp,False,False,1.1402649999999999,8.973085,Non renseigné,Tchaoudjo 1,Tchaoudjo,Concordant,0.444,64.112,66.737,0.612,63.928,88.226,280.578,300.976,,50.649,65.413,160.937
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bc8,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Nsp,False,False,1.14028,8.973096666666667,Non renseigné,Tchaoudjo 1,Tchaoudjo,Concordant,0.446,64.111,66.739,0.614,63.926,88.225,280.579,300.977,,50.649,65.411,160.938
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bc7,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.6240993478627038,9.421501289420599,Non renseigné,Bassar 2,Bassar,Concordant,0.087,29.356,71.31,0.068,63.543,65.504,343.33,358.011,,24.884,64.107,218.566
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bc6,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.6248699999999999,9.422026666666666,Non renseigné,Bassar 2,Bassar,Concordant,0.029,29.302,71.376,0.076,63.448,65.401,343.358,358.051,,24.865,64.011,218.6
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bc5,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.6238594291938897,9.419894071257358,Non renseigné,Bassar 2,Bassar,Concordant,0.259,29.533,71.13,0.248,63.608,65.63,343.169,357.842,,24.778,64.176,218.4
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bc4,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.6240941119694103,9.421140154623307,Non renseigné,Bassar 2,Bassar,Concordant,0.121,29.396,71.27,0.108,63.553,65.528,343.292,357.972,,24.856,64.117,218.527
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bc3,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",True,True,1.1209371409235978,8.991070501395768,Moov + Togocom,Tchaoudjo 1,Tchaoudjo,Concordant,1.58,62.352,65.406,1.562,62.163,86.169,282.945,303.098,,47.738,63.645,162.963
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bc2,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.62328,9.420548333333333,Non renseigné,Bassar 2,Bassar,Concordant,0.226,29.456,71.196,0.199,63.654,65.639,343.258,357.926,,24.874,64.22,218.487
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bc1,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.6230196770930557,9.420377550465211,Non renseigné,Bassar 2,Bassar,Concordant,0.259,29.474,71.175,0.23,63.686,65.673,343.249,357.913,,24.881,64.252,218.477
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bc0,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.62383,9.417136666666666,Non renseigné,Bassar 2,Bassar,Concordant,0.559,29.839,70.824,0.554,63.68,65.813,342.879,357.543,,24.567,64.254,218.106
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bbf,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.5997872312651358,9.418695231608648,Non renseigné,Bassar 2,Bassar,Concordant,2.75,29.637,70.802,2.702,66.214,67.862,343.895,358.266,,26.648,66.772,218.988
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bbe,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.598585,9.418671666666667,Non renseigné,Bassar 2,Bassar,Concordant,2.881,29.645,70.792,2.833,66.344,67.972,343.936,358.292,,26.747,66.901,219.022
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bbd,Kara,Bassar,Bassar 2,Bangeli,Nsp,False,False,0.598293607648482,9.418618919758405,Non renseigné,Bassar 2,Bassar,Concordant,2.913,29.652,70.784,2.866,66.376,68.001,343.941,358.293,,26.768,66.933,219.025
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bbc,Kara,Bassar,Bassar 2,Bitchabe,Nsp,False,False,0.583723540162968,9.323555189086688,Non renseigné,Bassar 2,Bassar,Concordant,11.841,40.294,60.153,11.823,70.908,75.728,334.51,348.331,,23.114,71.652,209.36
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bbb,Kara,Bassar,Bassar 2,Bitchabe,Nsp,False,False,0.5688390567831073,9.29896117628107,Non renseigné,Bassar 2,Bassar,Concordant,14.998,43.158,57.382,14.979,73.422,78.753,332.506,346.04,,24.101,74.199,207.25
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bba,Kara,Bassar,Bassar 1,Kalanga,Nsp,False,False,0.6510486816159919,9.300390375355633,Non renseigné,Bassar 1,Bassar,Concordant,13.841,43.024,58.325,13.851,65.079,72.106,329.627,344.224,,15.303,65.919,204.798
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bb9,Centrale,Sotouboua,Sotouboua 3,Tchébébé,"Moov, Togocom",True,True,0.991415,8.433151666666667,Moov + Togocom,Sotouboua 3,Sotouboua,Concordant,11.37,125.846,60.991,0.166,89.652,112.356,226.324,242.747,,95.16,102.913,102.383
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bb8,Kara,Bassar,Bassar 2,Dimori,Nsp,False,False,0.591465,9.202676666666667,Non renseigné,Bassar 2,Bassar,Concordant,21.654,53.675,46.77,21.111,75.914,84.509,321.607,335.05,,22.393,76.863,196.302
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bb7,Plateaux,Moyen-Mono,Moyen-Mono 1,Tohoun,Togocom,True,False,1.6140884789231336,7.023208272937348,Togocom seul,Moyen-Mono 1,Moyen-Mono,Concordant,44.492,34.336,76.008,0.134,78.898,60.1,58.831,90.943,,49.202,74.655,75.835
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bb6,Centrale,Sotouboua,Sotouboua 3,Tchébébé,Nsp,False,False,0.991385,8.432443333333334,Non renseigné,Sotouboua 3,Sotouboua,Concordant,11.291,125.925,61.039,0.245,89.575,112.282,226.25,242.669,,95.236,102.836,102.306
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-5bb5,Centrale,Sotouboua,Sotouboua 3,Tchébébé,Nsp,False,False,0.9914233333333333,8.431835000000001,Non renseigné,Sotouboua 3,Sotouboua,Concordant,11.223,125.99,61.085,0.179,89.51,112.217,226.185,242.601,,95.303,102.769,102.238
